https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has literally 8 sizes of rolls, and they are all named some variation of ""Large""",,1,"on January 17, 2016",1,1099
https://www.amazon.com/dp/B019DM86LA,1.0,"BUYER BEWARE!!!  New size is 12% smaller than the previous, yet still listed as 2 huge rolls = 5 regular rolls - SHAME ON P&G;!","WARNING - The new size of Bounty S&S; is still listed as 2 huge rolls = 5 regular rolls, but the new rolls are only 142 sf instead of 160, which is a 12% reduction in value for you as the consumer.  BUYER BEWARE!!!!!",44,"on February 23, 2016",0,434
https://www.amazon.com/dp/B019DM86LA,1.0,Worms inside box!!!,"There are worms inside the box and inside each roll of paper. DIGUSTING! My 19 month old baby pointed it out to me, which as you can imagine freaked us out. This is completely unacceptable. I'd give it 0 stars if I could.",43,"on October 22, 2016",1,220
https://www.amazon.com/dp/B019DM86LA,3.0,"Bounty has reduced ""Huge"" from 210 sheets to 157 sheets over time -- hoping we won't notice",,1,"on December 22, 2016",0,73
https://www.amazon.com/dp/B019DM86LA,1.0,Getting tired of Bounty's gouging/#s-games,,1,"on September 5, 2016",0,80
https://www.amazon.com/dp/B019DM86LA,5.0,BIG and good.,,1,"on July 21, 2015",0,3
https://www.amazon.com/dp/B071DVKVKZ,5.0,A great basic level computer,,1,"on June 26, 2017",1,60
https://www.amazon.com/dp/B071DVKVKZ,5.0,It was easy to set up and works great,"It was easy to set up and works great!  Windows 10 is still a bit of a curve, but this replaced a Vista machine that had been going strong since 2004.  A very good deal.  {!-{>",36,"on September 3, 2017",0,3
https://www.amazon.com/dp/B071DVKVKZ,4.0,"For the price, and level setting your expectations this is a good system, with a really cheap keyboard and mouse.",,1,"on June 7, 2017",0,26
https://www.amazon.com/dp/B071DVKVKZ,1.0,Junk,"I bought this computer with office 365.  The firewall keeps going away and the virus detection will not let me change the setting.  I have been using this for two weeks.  It locks up, can't finish loading a page and acts like the computer I had for 15 years!  I don't know who to call, but if I have this many problems now, I know I bought a piece of junk that will get worse.  I would like the computer fixed or returned.  Webpage not responding should not show up after two weeks.",93,"on October 19, 2017",0,0
https://www.amazon.com/dp/B071DVKVKZ,5.0,Five Stars,love it.,2,"on September 26, 2017",0,0
https://www.amazon.com/dp/B01GTNVWYO,2.0,A disappointment,,1,"on November 6, 2016",0,156
https://www.amazon.com/dp/B01GTNVWYO,1.0,"Cheap, thin,, narrow sheets. Worst toilet tissue I've ever used!","I've used Scott Tissue nearly my whole life. This tubeless stuff is the worst toilet paper I've ever used PERIOD!  First of all, it's so much narrower than the other Scott. I held it up to a normal 1,000 sheet roll, and it appeared to be nearly a half inch more narrow. The sheets are smaller, and there's no way it equals 50 rolls!  Scott has cut the quality of its 1000 sheet toilet tissue over the years. My friend found some old rolls in her late Mom's closet, and they had larger, thicker, wider sheets. But this stuff is so thin and small that I'm using a roll every day!!! Shame on you Scott!!! You are tarnishing your own good reputation. I'm looking for my normal 27 pack on Subscribe and Save, and last month it was 13 something, and now it's $17 something!!!  I'm gonna order from Walmart.com or just change brands. Nothing goes up that much in such a short amount of time.",166,"on October 14, 2017",0,0
https://www.amazon.com/dp/B01GTNVWYO,3.0,We still only use Scott--but their original only...,"I decided to try these out because my boys get lazy and can't seem to remember to throw toilet paper rolls in the garbage. I figured this would make bathroom clean-up easier. While it has, when the roll gets close to the end the toilet paper that remains tends to unravel and fall on the floor (those creating a mess and wasting what was left of the roll). We also seemed to go threw much more of this toilet paper (despite only using it in 2 of our 4 bathrooms). We only use Scott in our house (as it's the only brand that doesn't seem to clog our toilets), but we're back to using their original after the tube-free fail.",120,"on October 19, 2017",0,0
https://www.amazon.com/dp/B01GTNVWYO,4.0,I have to say I really like these. I originally bought into the idea of ...,,1,"on October 2, 2017",0,0
https://www.amazon.com/dp/B01GTNVWYO,4.0,"Shorter rolls, but good price",,1,"on April 17, 2017",0,0
